GIULIANO,Masculino,30,5832
GIULLIANA,Feminino,283,
GIZELE,Feminino,6433,28
GIZELI,Feminino,1639,
GIZELLE,Feminino,909,
GIZELLI,Feminino,182,
GIZELY,Feminino,288,
GIZEUDA,Feminino,308,
GLACI,Masculino,5013,75
GLACIELI,Feminino,249,
GLACIR,Feminino,446,142
GLACY,Feminino,710,
GLADIS,Feminino,5359,49
GLADS,Feminino,106,
GLAUCE,Masculino,3579,43
GLAUCIA,Feminino,49022,161
GLAUCIMARA,Feminino,291,
GLAUCIO,Masculino,61,8754
GLAUCIR,Masculino,51,98
GLAUCO,Masculino,45,9863
GLAZIELE,Feminino,502,
GLEIBE,Masculino,127,185
GLEICE,Masculino,29767,300
GLEICIANE,Feminino,20219,112
GLEICIELLE,Feminino,161,
GLEICILENE,Feminino,853,
GLEICON,Masculino,,421
GLEICY,Feminino,1755,
GLEISE,Masculino,4479,83
GLEVERSON,Masculino,,212
GLICELIA,Feminino,262,
GLORIA,Feminino,46611,163
GLORINHA,Feminino,1236,
GORET,Feminino,135,
GORETE,Feminino,9852,47
GRACA,Masculino,16433,66
GRACE,Feminino,5574,31
GRACI,Feminino,1825,129
GRACIA,Masculino,1625,63
GRACIANA,Feminino,3022,
GRACIANE,Feminino,7085,65
GRACIELA,Masculino,12136,30
GRACIELE,Feminino,28027,113
GRACIELI,Feminino,6499,27
GRACIELLE,Feminino,2038,
GRACIETTE,Feminino,78,
GRACILENE,Feminino,8481,29
GRACIMAR,Masculino,1016,206
GRACIMEIRE,Feminino,168,
GRACY,Masculino,1115,28
GRASIELA,Feminino,9666,40
GRASIELE,Masculino,13547,54
GRASIELI,Feminino,3950,22
GRAZIELA,Feminino,40710,123
GRAZIELE,Feminino,46991,190
GRAZIELI,Masculino,11595,39
GRAZIELLA,Feminino,2133,
GRAZIELLE,Feminino,5622,
GRAZIELLEN,Feminino,47,
GRAZIELLI,Feminino,1327,
GRAZIELLY,Feminino,2168,
GRECIA,Feminino,892,
GREGORIO,Feminino,51,10710
GREICE,Feminino,18473,156
GREICI,Feminino,1604,
GREICIANE,Feminino,2622,
GREICIELLY,Feminino,62,
GREICY,Feminino,1510,
GREYCY,Feminino,89,
GUACIARA,Feminino,279,
GUACIRA,Feminino,1086,
GUARACI,Feminino,666,2821
GUIDA,Feminino,545,
GUIDO,Masculino,,6947
GUILHERME,Masculino,3973,525028
GUILHERMINA,Feminino,9517,90
GUIOMAR,Feminino,20026,1479
GUMERCINDO,Masculino,,4364
GUSTAVO,Masculino,3882,537598
GUTEMBERG,Masculino,28,7347
HAIDE,Masculino,1398,21
HALINA,Feminino,282,
HAMILCA,Masculino,,26
HAMILTON,Feminino,45,20023
HANA,Masculino,2883,40
HANAKO,Feminino,71,
HANDIARA,Feminino,30,
HAROLDO,Feminino,22,11705
HAYDEE,Feminino,1483,
HAYKA,Feminino,61,
HEBER,Masculino,107,5228
HEBERSON,Masculino,,709
HEBERT,Feminino,88,12777
HEDER,Masculino,,1461
HEDI,Masculino,1128,38
HEIDER,Feminino,26,1146
HEIDY,Feminino,540,35
HEITOR,Masculino,257,36495
HELAINE,Feminino,4121,
HELAINNE,Feminino,24,
HELCIA,Feminino,148,
HELCIO,Masculino,,3881
HELDER,Feminino,63,13248
HELEIA,Feminino,28,
HELEM,Feminino,5392,39
HELEN,Feminino,38043,234
HELENA,Masculino,197065,526
HELENI,Masculino,1538,24
HELENICE,Feminino,9541,30
HELENITA,Feminino,4451,
HELENO,Feminino,77,17922
HELGA,Feminino,3471,
HELIA,Masculino,12050,59
HELIANE,Feminino,2038,
HELIDA,Feminino,3263,
HELIENE,Feminino,760,
HELIETE,Feminino,596,
HELIO,Feminino,387,137138
HELIOMAR,Feminino,60,1304
HELLE,Feminino,177,
HELLEN,Feminino,21734,121
HELLYN,Feminino,60,
HELOAN,Masculino,,36
HELOISA,Feminino,59109,152
HELOISE,Feminino,4133,
HELOIZA,Feminino,5261,20
HELONEIDA,Feminino,111,
HELTON,Feminino,50,10865
HELUANA,Feminino,46,
HELVIA,Feminino,390,
HELYN,Feminino,27,
HELZA,Feminino,187,
HEMERSON,Masculino,21,3264
HENDERSON,Masculino,,1179
HENILTON,Masculino,,45
HENIO,Masculino,,880
HENRIETE,Feminino,260,
HENRIETT,Feminino,20,
HENRIQUE,Masculino,1421,227297
HENRIQUETA,Feminino,1986,
HENRY,Feminino,69,6675
HERALDO,Masculino,,5772
HERCILIA,Feminino,3121,
HERICA,Feminino,5821,
HERICK,Masculino,24,2626
HERIVELTO,Masculino,,660
HERIVELTON,Masculino,,908
HERMAN,Masculino,,732
HERMES,Feminino,45,12800
HERMINIO,Masculino,,5179
HERON,Masculino,,2881
HERONDI,Masculino,,79
HERONDINA,Feminino,1416,
HEVELLIN,Feminino,174,
HEVELYN,Feminino,790,
HEVERTON,Masculino,,3484
HIDEO,Masculino,,700
HIDERALDO,Masculino,,470
HIDETO,Masculino,,28
HIGOR,Masculino,189,22236
HILANE,Feminino,55,
HILDA,Feminino,46291,112
HILDE,Masculino,250,72
HILDERLENE,Feminino,43,
HILDO,Masculino,,3731
HILTON,Feminino,45,12508
HIRAN,Masculino,,854
HITAMAR,Masculino,,44
HITOSHI,Masculino,,197
HOMERO,Masculino,,6147
HONORIO,Masculino,,3235
HORACIO,Masculino,,6926
HORTENCIA,Feminino,6459,29
HOSANA,Masculino,12095,173
HOZANA,Masculino,2705,43
HUDSON,Masculino,119,22968
HUGO,Feminino,546,100685
HULDA,Feminino,1184,
HULLY,Masculino,254,32
HUMBERTO,Masculino,143,46079
IARA,Feminino,94418,309
IASCARA,Feminino,386,
IASKARA,Feminino,132,
IBSON,Masculino,,1242
ICLEA,Feminino,371,
IDA,Masculino,11784,42
IDACIR,Masculino,112,504
IDALETE,Feminino,419,
IDALINA,Masculino,22678,62
IDALZIRA,Feminino,40,
IDANIR,Masculino,145,203
IDEAN,Feminino,41,113
IDELMA,Feminino,2897,
IDEMAR,Feminino,42,1739
IDENISE,Feminino,120,
IDERALDO,Masculino,,1195
IDEVAL,Masculino,,692
IDEVALDO,Masculino,,1296
IDIANA,Feminino,359,
IDILIA,Feminino,363,
IDIMARA,Feminino,70,
IDINEIA,Feminino,475,
IDINILSON,Masculino,,49
IEDA,Masculino,28707,59
IGOR,Masculino,1910,264732
ILAIR,Feminino,326,204
ILANA,Feminino,7488,41
ILANIR,Feminino,107,
ILARIO,Masculino,,7745
ILCEIA,Feminino,123,
ILCLEIA,Feminino,39,
ILDA,Feminino,76368,194
ILDAMARA,Feminino,99,
ILDEANA,Feminino,46,
ILDEBRANDO,Masculino,,1562
ILDEFONSO,Masculino,,1931
ILDERALDO,Masculino,,20
ILDETE,Masculino,5791,99
ILDO,Masculino,33,9949
ILENA,Feminino,698,
ILIANA,Feminino,708,
ILISANGELA,Feminino,147,
ILMA,Feminino,31613,109
ILMAR,Feminino,378,2669
ILOI,Masculino,114,182
ILONI,Feminino,743,28
ILSA,Feminino,5509,20
ILSE,Feminino,4971,42
ILSELENE,Feminino,20,
ILSEMARA,Feminino,22,
ILSON,Feminino,32,14046
ILTAMAR,Feminino,34,252
ILTON,Feminino,30,13012
ILZA,Masculino,28298,60
ILZE,Feminino,1366,
ILZETE,Feminino,792,
IMA,Masculino,128,27
INACIA,Masculino,16292,56
INADIR,Masculino,113,23
INAE,Masculino,1246,29
INAIA,Feminino,737,
INAJARA,Feminino,1915,
INARA,Feminino,6496,22
INAYA,Feminino,140,
INDIA,Feminino,535,
INDIAMAR,Feminino,38,
INDIAMARA,Feminino,1347,
INDIANARA,Feminino,5376,
INDIARA,Feminino,4033,
INDIOARA,Feminino,47,
INDIRA,Feminino,1645,
INEIDE,Feminino,1137,
INEIS,Feminino,1657,
INES,Feminino,85322,264
INEZ,Feminino,6653,27
INGRID,Masculino,102491,468
INGRIT,Feminino,501,
IOLANDA,Feminino,54261,162
IOLENE,Feminino,865,
IOMARA,Feminino,467,
IONA,Masculino,1736,41
IONE,Masculino,30911,501
IONETE,Feminino,1675,
IONI,Masculino,1536,86
IONICE,Feminino,4415,
IRACEMA,Feminino,87953,192
IRACI,Feminino,86816,3986
IRACY,Feminino,5685,277
IRAIDES,Feminino,4215,165
IRAJA,Feminino,71,705
IRAN,Feminino,596,15357
IRANEI,Masculino,167,229
IRANETE,Feminino,3141,
IRANI,Masculino,35651,3892
IRAPUAN,Masculino,,815
IRAQUEL,Feminino,22,
IRASEMA,Feminino,906,
IRCE,Feminino,204,
IRENE,Masculino,136808,688
IRENEI,Masculino,,28
IRENI,Feminino,8611,230
IRENILDES,Feminino,878,
IRES,Masculino,6719,698
IRIA,Masculino,10533,38
IRIAN,Feminino,732,193
IRINEIA,Feminino,4420,
IRINEIDE,Feminino,1530,
IRINEU,Feminino,93,32555
IRIO,Masculino,,2343
IRIS,Feminino,46582,3646
IRISMAR,Feminino,5666,1841
IRLANI,Feminino,248,
IRMA,Masculino,21901,74
IRONI,Masculino,1869,687
ISABEL,Masculino,238919,735
ISABELA,Masculino,216161,723
ISABELE,Feminino,66609,259
ISABELLA,Feminino,36295,101
ISABELLE,Masculino,21071,73
ISAC,Masculino,299,36705
ISAIAS,Masculino,551,78418
ISALETE,Feminino,553,
ISALINA,Feminino,843,
ISAQUE,Masculino,330,34856
ISAQUEU,Masculino,,424
ISAURA,Feminino,37175,103
ISIDRA,Feminino,72,
ISIS,Feminino,20197,126
ISLAINE,Feminino,3845,
ISLEY,Feminino,346,288
ISMAEL,Masculino,462,78951
ISMENIA,Feminino,3298,
ISOLDE,Feminino,3227,
ISRAEL,Masculino,640,93685
ITACIARA,Feminino,285,
ITACIRA,Feminino,171,
ITALANEI,Feminino,38,
ITALO,Masculino,709,96108
ITAMAR,Masculino,1609,42971
ITAMARA,Feminino,6910,62
IURIA,Feminino,35,
IVA,Feminino,9476,1556
IVAIL,Masculino,,231
IVAIR,Masculino,313,8986
IVALDETE,Masculino,1080,59
IVALDINA,Feminino,656,
IVAN,Masculino,1006,130228
IVANA,Masculino,24145,67
IVANDA,Feminino,2220,
IVANDINA,Feminino,287,
IVANDRA,Feminino,520,
IVANE,Feminino,3215,203
IVANEL,Masculino,,60
IVANETE,Feminino,38678,117
IVANI,Feminino,42196,2132
IVANIA,Masculino,14142,29
IVANIL,Masculino,1288,1975
IVANILDA,Feminino,35718,133
IVANILDE,Masculino,27214,302
IVANIR,Masculino,22035,7356
IVANIRA,Feminino,3392,
IVANISA,Feminino,372,
IVANISE,Feminino,4636,
IVANIZE,Feminino,2268,
IVANYR,Masculino,110,39
IVERLI,Feminino,70,
IVETE,Feminino,47674,132
IVNA,Feminino,749,
IVO,Masculino,177,62913
IVONE,Masculino,131256,808
IVONEI,Masculino,294,4545
IVONETE,Feminino,81878,236
IVY,Masculino,1321,45
IZABEL,Feminino,68590,195
IZABELA,Feminino,34860,107
IZABELLE,Feminino,3609,
IZAEL,Masculino,187,9963
IZAIA,Feminino,29,238
IZAIAS,Masculino,121,18281
IZAILDE,Feminino,426,
IZAIR,Masculino,276,849
IZAIRA,Feminino,1495,
IZANETE,Feminino,1340,
IZAQUEU,Masculino,,648
IZAURA,Masculino,14891,35
IZES,Feminino,357,
IZIDIO,Masculino,,1540
IZIDORA,Feminino,477,
IZILDA,Feminino,7492,20
IZIQUIEL,Masculino,,293
IZOE,Feminino,34,
IZOLDE,Feminino,602,
IZOLETE,Feminino,1143,
IZOLINA,Feminino,3070,
IZONEIA,Feminino,28,
JABER,Masculino,,250
JACEMAR,Masculino,,22
JACI,Masculino,13309,9029
JACIARA,Masculino,29847,97
JACIEL,Feminino,51,4545
JACILENA,Feminino,101,
JACINDA,Feminino,50,
JACINTA,Masculino,13431,45
JACINTO,Feminino,69,13335
JACIONE,Feminino,729,140
JACIR,Masculino,1958,8624
JACIRA,Feminino,42809,127
JACIREMA,Feminino,929,
JACKELINE,Masculino,19214,90
JACKES,Masculino,,512
JACKS,Masculino,,626
JACKSON,Masculino,278,58528
JACQUELINE,Masculino,13290,40
JACQUES,Masculino,,2090
JACSON,Masculino,166,30466
JACYR,Masculino,136,361
JACYRA,Feminino,950,
JADIR,Feminino,432,10168
JADNA,Feminino,2126,
JAE,Feminino,46,122
JAIME,Masculino,578,81823
JAIR,Masculino,1162,151241
JAIRA,Feminino,5987,57
JAIRO,Masculino,262,78445
JAIROM,Masculino,,114
JAKELINE,Masculino,15787,74
JAKLINE,Feminino,601,
JAKSON,Feminino,99,19508
JALTON,Masculino,,118
JAMES,Feminino,254,19681
JAMILE,Feminino,61886,357
JAMIR,Feminino,90,3479
JANAINA,Masculino,210152,679
JANAINE,Feminino,3584,
JANAYNA,Feminino,1099,
JANDERLI,Masculino,120,74
JANDIRA,Feminino,56747,164
JANE,Feminino,75795,1550
JANEA,Feminino,509,
JANECLER,Feminino,67,
JANESLEI,Feminino,64,
JANET,Feminino,1034,
JANETE,Masculino,108422,309
JANETTE,Feminino,498,
JANI,Masculino,4326,490
JANICE,Masculino,28935,97
JANICLER,Feminino,83,
JANIELE,Feminino,14859,106
JANIELI,Masculino,3499,42
JANILE,Feminino,888,
JANINE,Masculino,12297,74
JANINI,Feminino,1910,
JANIRA,Feminino,4605,
JANISSE,Feminino,684,
JANUA,Feminino,154,
JANY,Feminino,829,55
JAQUELINE,Feminino,307913,1202
JAQUILINE,Feminino,270,
JARDETE,Feminino,116,
JARILTON,Masculino,,44
JASMINE,Feminino,1451,
JAYME,Feminino,43,3469
JAYNE,Masculino,2708,37
JAYRA,Feminino,182,
JEAN,Feminino,1878,158198
JEANA,Feminino,783,
JEANE,Masculino,43143,462
JEANETE,Feminino,1698,
JEANINE,Feminino,1082,
JEANNE,Feminino,2580,
JEANNY,Feminino,318,
JECINA,Feminino,689,
JEDIR,Masculino,30,63
JEFERSON,Masculino,1648,252171
JEFFERSON,Masculino,299,54791
JEFTE,Masculino,,980
JEISON,Masculino,21,3643
JELSON,Masculino,,3896
JENECI,Masculino,1239,644
JENECIR,Feminino,76,132
JENES,Feminino,74,214
JENIFER,Masculino,88574,907
JENIFFER,Feminino,16163,154
JENNEFFER,Feminino,146,
JENNIFER,Feminino,26343,214
JENNY,Feminino,1332,
JENNYFER,Feminino,2295,
JEONETE,Feminino,23,
JEORGIA,Feminino,372,
JEREMIAS,Masculino,101,16267
JERONIMO,Feminino,46,14303
JERRISON,Masculino,,96
JERRY,Masculino,48,4840
JERSON,Feminino,70,17597
JERUSA,Feminino,6440,26
JERUZA,Feminino,2657,
JESIANE,Feminino,2968,22
JESICA,Feminino,22984,117
JESIEL,Masculino,42,6389
JESLAINE,Feminino,278,
JESSANE,Feminino,43,
JESSE,Feminino,637,21212
JESSIA,Feminino,781,
JESSICA,Feminino,456472,1812
JESSICA,Feminino,456472,1812
JESSIKA,Feminino,5280,
JESSILDA,Feminino,244,
JESUS,Masculino,2018,33756
JEZIEL,Masculino,,1092
JHANY,Feminino,57,
JHENNIFER,Feminino,3280,28
JHESSICA,Feminino,1113,
JHON,Masculino,142,19258
JHONATHAN,Masculino,28,4925
JHULIE,Feminino,315,
JIANE,Feminino,693,
JIMMI,Masculino,,72
JIOVANA,Feminino,1771,
JIOVANE,Masculino,60,803
JISLAINE,Feminino,1711,
JISSELI,Feminino,52,
JIZELE,Feminino,281,
JOACIR,Masculino,152,9920
JOACY,Masculino,63,845
JOANA,Feminino,268576,1156
JOANE,Masculino,5530,615
JOANELICE,Feminino,40,
JOANI,Masculino,625,647
JOANIRA,Feminino,444,
JOANITA,Feminino,7625,29
JOAO,Masculino,12184,2971935
JOAQUIM,Feminino,563,213941
JOAQUINA,Feminino,18464,114
JOAREIS,Masculino,,698
JOARI,Masculino,,759
JOASIR,Masculino,,318
JOB,Masculino,,2110
JOCEANE,Masculino,1238,32
JOCELAINE,Feminino,3520,
JOCELE,Masculino,182,31
JOCELEI,Feminino,367,284
JOCELENA,Feminino,128,
JOCELENE,Feminino,1216,
JOCELI,Feminino,5931,2429
JOCELIA,Masculino,10760,35
JOCELIR,Masculino,108,181
JOCELITA,Feminino,530,
JOCELY,Feminino,478,109
JOCEMARA,Feminino,1728,
JOCENI,Feminino,415,228
JOCENIRA,Feminino,245,
JOCIANE,Feminino,6224,56
JOCIEL,Masculino,36,3658
JOCIELE,Masculino,3015,65
JOCIENE,Masculino,1986,54
JOCILAINE,Feminino,391,
JOCILENE,Masculino,10302,77
JOCILIANE,Feminino,74,
JOCIMAR,Feminino,553,10173
JOCIMARA,Feminino,4154,38
JOCY,Feminino,183,176
JOEL,Feminino,533,143904
JOELCIO,Masculino,,1911
JOELI,Masculino,1938,665
JOELIA,Feminino,3898,
JOELISE,Feminino,143,
JOELITA,Feminino,2129,
JOELIZA,Feminino,291,
JOELMA,Feminino,93488,381
JOELSION,Masculino,,21
JOELSON,Masculino,155,37822
JOESI,Feminino,131,118
JOHN,Feminino,86,19667
JOHNNIE,Masculino,,72
JOHNNY,Masculino,41,7246
JOHNY,Masculino,,2418
JOICE,Masculino,127087,977
JOICILENE,Feminino,1520,
JOICY,Feminino,2081,
JOKASTA,Feminino,89,
JOMAR,Feminino,74,2995
JOMARA,Feminino,1170,
JONAS,Masculino,1158,163947
JONATAS,Masculino,490,60626
JONATHAN,Masculino,422,57255
JONATHAS,Masculino,59,8848
JONELI,Feminino,25,
JONIA,Feminino,407,
JONICE,Masculino,503,57
JOQUEBEDE,Feminino,666,50
JORCI,Feminino,46,172
JORDANA,Feminino,20857,121
JORGE,Masculino,1376,464573
JORGIANE,Feminino,1130,
JORGINA,Masculino,12265,47
JORLI,Masculino,,34
JOSAINE,Feminino,441,
JOSANA,Feminino,2243,21
JOSANE,Masculino,3814,85
JOSE,Masculino,22021,5732508
JOSE,Masculino,22021,5732508
JOSEANE,Feminino,65464,605
JOSECLEA,Feminino,45,
JOSECLEIA,Feminino,418,
JOSEFA,Feminino,340783,1823
JOSEFINA,Feminino,27873,123
JOSELAINE,Feminino,6446,41
JOSELEA,Feminino,51,
JOSELEI,Masculino,173,260
JOSELENE,Feminino,5134,51
JOSELI,Masculino,13218,2533
JOSELIA,Feminino,34335,169
JOSELIANE,Feminino,271,
JOSELINE,Masculino,1547,25
JOSELIO,Masculino,28,5855
JOSELIR,Feminino,264,217
JOSELITA,Masculino,20571,91
JOSELY,Masculino,1225,215
JOSEMAR,Feminino,691,29258
JOSEMARA,Feminino,2908,28
JOSEMARI,Feminino,454,36
JOSEMERE,Feminino,359,
JOSEMERI,Feminino,199,
JOSEMIL,Masculino,,154
JOSENEI,Feminino,76,1077
JOSENEIDE,Masculino,3154,57
JOSENEY,Masculino,,219
JOSENI,Feminino,2983,1273
JOSENILSON,Masculino,36,8574
JOSETE,Feminino,7245,327
JOSI,Masculino,5087,555
JOSIANA,Feminino,6634,23
JOSIANE,Masculino,136215,659
JOSIANI,Feminino,3124,25
JOSIAS,Masculino,283,56267
JOSICLEIA,Feminino,2606,
JOSIEL,Masculino,227,35519
JOSIELE,Masculino,14385,185
JOSIELI,Masculino,5126,81
JOSIELLE,Feminino,452,
JOSIELLI,Feminino,95,
JOSIENE,Feminino,8245,139
JOSILAINE,Feminino,3089,
JOSILAYNE,Feminino,57,
JOSILEI,Masculino,299,659
JOSILENE,Feminino,41583,260
JOSIMAR,Masculino,1989,55710
JOSIMARA,Masculino,7993,82
JOSIMARI,Feminino,677,32
JOSIMEIRE,Feminino,3521,21
JOSINA,Feminino,9507,62
JOSINEIA,Feminino,2451,
JOSINES,Feminino,85,
JOSINETE,Feminino,9587,80
JOSIRA,Feminino,182,
JOSIRENE,Feminino,1350,
JOSLAINE,Feminino,1518,
JOSLENE,Feminino,298,
JOSMAR,Masculino,22,5240
JOSMARA,Feminino,250,
JOSMARY,Feminino,28,
JOSNEI,Masculino,,1896
JOSOE,Masculino,,2502
JOSOEL,Masculino,,839
JOSSANE,Feminino,195,
JOSSEANE,Feminino,186,
JOSSEMARA,Feminino,116,
JOSUE,Masculino,430,91332
JOSUEL,Feminino,46,15037
JOSY,Masculino,2706,79
JOSYANNE,Feminino,84,
JOVANI,Feminino,267,1781
JOVELINA,Masculino,16340,89
JOVIANE,Feminino,329,29
JOYCE,Feminino,42083,255
JOZELY,Feminino,28,
JOZEMAR,Masculino,,264
JOZIANE,Feminino,1937,
JUAN,Masculino,445,45290
JUANA,Feminino,3622,
JUANITA,Feminino,860,
JUAREZ,Masculino,122,42689
JUCARA,Feminino,6075,
JUCEIR,Masculino,,92
JUCELEI,Feminino,367,164
JUCELENE,Feminino,1682,
JUCELI,Feminino,5171,1140
JUCELIA,Masculino,24674,72
JUCELMA,Feminino,1260,
JUCELY,Masculino,375,47
JUCENIRA,Feminino,198,
JUCIANE,Feminino,6969,40
JUCIARA,Masculino,11279,38
JUCIELE,Masculino,4515,92
JUCILAINE,Feminino,759,
JUCILEI,Feminino,884,1019
JUCILEIA,Feminino,4748,
JUCILEIDE,Feminino,8693,49
JUCILEINE,Feminino,120,
JUCILENE,Feminino,30390,115
JUCILIANE,Feminino,151,
JUCIMAR,Masculino,1385,6812
JUCIMARA,Feminino,9930,39
JUCIMARI,Feminino,249,
JUCIMARY,Feminino,78,
JUCINEIA,Feminino,3771,
JUCY,Masculino,270,66
JUCYARA,Feminino,94,
JUDIT,Feminino,475,
JUDITE,Feminino,41380,138
JUDITH,Feminino,6478,28
JULEANE,Feminino,23,
JULENA,Feminino,47,
JULI,Masculino,3556,367
JULIA,Feminino,430067,1775
JULIAN,Feminino,983,6197
JULIANA,Feminino,562589,2117
JULIANE,Feminino,57043,269
JULIANI,Masculino,2096,75
JULIANNA,Feminino,1069,
JULIANNE,Feminino,1107,
JULIANO,Masculino,1139,114597
JULICEIA,Feminino,84,
JULIE,Masculino,4838,94
JULIELE,Feminino,926,
JULIO,Masculino,1776,334254
JULLIANA,Feminino,772,
JULY,Masculino,2557,51
JULYANA,Feminino,882,
JUMARA,Feminino,1489,
JUNIOR,Feminino,710,111942
JUNOT,Masculino,,53
JURACI,Feminino,30030,24957
JURACY,Feminino,3204,2483
JURAMIR,Feminino,40,299
JURANDIR,Masculino,1216,46522
JUREMA,Masculino,28567,81
JUSCELANE,Feminino,26,
JUSCIMARA,Feminino,336,
JUSIANI,Feminino,24,
JUSSARA,Feminino,68658,159
JUSSEMARA,Feminino,201,
JUSSIANE,Feminino,443,
JUSSIMARA,Feminino,1310,
JUSTINA,Feminino,9334,40
JUVENAL,Feminino,94,29852
JUVENIL,Masculino,289,7663
JUVENTINA,Feminino,2533,
JUVERSINA,Feminino,345,
KACIANE,Feminino,491,
KAIO,Masculino,302,35223
KAIZA,Feminino,199,
KALIL,Feminino,20,1433
KALINCA,Feminino,319,
KALINKA,Feminino,401,
KALYANE,Feminino,216,
KAMILA,Masculino,23741,90
KAMILE,Feminino,4944,29
KAMILLA,Feminino,5230,26
KAMILLE,Feminino,1830,
KAMYLLA,Feminino,1023,
KAREM,Masculino,10181,54
KAREN,Feminino,68230,306
KARI,Feminino,303,21
KARIM,Feminino,529,144
KARIME,Feminino,675,
KARIN,Feminino,5193,126
KARINA,Masculino,117498,382
KARINE,Feminino,69509,266
KARINI,Feminino,1854,
KARISE,Feminino,231,
KARISSA,Feminino,161,
KARLA,Feminino,40230,128
KARLIANE,Feminino,1261,
KARLIN,Feminino,35,
KAROL,Feminino,3981,218
KAROLINE,Masculino,25529,94
KAROLINNE,Feminino,345,
KAROLYNA,Feminino,227,
KAROLYNE,Feminino,2960,
KARYN,Feminino,448,
KARYNE,Feminino,1112,
KARYNNE,Feminino,265,
KASANDRA,Feminino,235,
KASIANE,Feminino,255,
KASSANDRA,Feminino,1549,
KASSIA,Feminino,9603,34
KASSIANA,Feminino,515,
KATALIN,Feminino,65,
KATE,Feminino,1984,
KATELYN,Feminino,302,
KATERINE,Feminino,1401,
KATHIA,Feminino,1162,
KATHLEEN,Feminino,4195,28
KATHRYN,Feminino,201,
KATHYA,Feminino,144,
KATIA,Masculino,163299,382
KATIANA,Feminino,5592,
KATIANE,Masculino,20323,68
KATIANNY,Feminino,58,
KATIUCIA,Feminino,2535,
KATIUSCIA,Feminino,2150,
KATIUSKA,Feminino,165,
KATIUSSIA,Feminino,329,
KATIUZA,Feminino,45,
KATLEN,Feminino,1606,
KATRINE,Feminino,2409,
KATRYNE,Feminino,88,
KATY,Feminino,999,
KATYA,Feminino,874,
KATYUSCIA,Feminino,108,
KAUANA,Feminino,5719,54
KAUANY,Feminino,6298,145
KAYAN,Masculino,,905
KAYANE,Feminino,1042,
KAZUE,Feminino,493,29
KEILA,Feminino,66407,219
KEILLA,Feminino,1761,
KEISSE,Feminino,264,
KEISY,Feminino,498,
KEITI,Masculino,1335,71
KEITY,Masculino,2161,38
KEIZE,Feminino,354,
KELEM,Masculino,1931,23
KELEN,Masculino,10506,57
KELI,Feminino,38310,222
KELIN,Masculino,1710,91
KELIS,Masculino,309,63
KELLE,Feminino,4136,29
KELLEM,Feminino,856,
KELLEN,Feminino,8953,35
KELLER,Masculino,385,398
KELLEY,Feminino,513,
KELLI,Masculino,17246,96
KELLIN,Feminino,551,
KELLY,Feminino,95114,439
KELLYNE,Feminino,97,
KELSILENE,Feminino,196,
KELTON,Masculino,,1850
KELY,Feminino,25268,137
KENDRA,Feminino,388,
KENGI,Masculino,,47
KENNIA,Feminino,581,
KEROLAINE,Feminino,2201,
KEROLLIN,Feminino,138,
KESIA,Masculino,22527,94
KESLY,Masculino,128,82
KESSYA,Feminino,434,
KESY,Feminino,87,
KETHELEM,Feminino,154,
KETHELYN,Feminino,1773,
KETHLEN,Feminino,1001,
KETLIN,Feminino,16736,141
KETLYM,Feminino,152,
KETLYN,Feminino,6054,28
KETTY,Feminino,503,
KEULY,Masculino,279,40
KEYLA,Feminino,6940,21
KHRISTIAN,Masculino,,41
KILDER,Masculino,,493
KIRIAN,Feminino,47,
KIZZY,Feminino,225,
KLAUS,Masculino,,2255
KLEBER,Masculino,187,35419
KLECIA,Feminino,410,
KLEIDE,Feminino,401,
KRISLLEN,Feminino,32,
KRYS,Feminino,40,
LADI,Masculino,1097,255
LADIR,Masculino,1633,821
LADY,Masculino,2162,39
LAERCIO,Masculino,169,49056
LAERTES,Masculino,,1034
LAERZIO,Masculino,,27
LAIANE,Feminino,36661,137
LAIDE,Feminino,8379,174
LAILA,Feminino,30529,115
LAIS,Masculino,130730,631
LAISA,Feminino,29208,110
LAISE,Masculino,11592,43
LAIZ,Masculino,7386,78
LAIZA,Masculino,13235,38
LALISSA,Feminino,65,
LANA,Masculino,18540,56
LAODICEIA,Feminino,677,
LAOR,Masculino,,156
LARA,Masculino,105741,365
LARESSA,Feminino,836,
LARIANA,Feminino,494,
LARIANE,Feminino,3191,
LARICE,Feminino,2047,
LARISSA,Feminino,360523,1322
LARISSE,Feminino,5874,21
LARISSI,Feminino,160,
LARYSSA,Feminino,5619,21
LATOYA,Feminino,59,
LAUANA,Feminino,4134,
LAUDELINA,Feminino,6356,20
LAUDELINO,Masculino,22,5733
LAUDIA,Feminino,357,
LAUDICEIA,Masculino,13138,29
LAUDICELIA,Feminino,517,
LAUDISEIA,Feminino,333,
LAURA,Masculino,209844,705
LAURACI,Feminino,352,
LAUREANE,Feminino,792,
LAURECI,Feminino,3144,1234
LAURENICE,Feminino,1802,
LAURENTINO,Masculino,25,3919
LAURI,Masculino,658,7699
LAURIANA,Feminino,2066,
LAURIANE,Feminino,5812,34
LAURIANI,Feminino,145,
LAURICE,Feminino,1579,
LAURICI,Feminino,491,201
LAURINDA,Masculino,14036,44
LAURINDO,Feminino,43,12073
LAURINEIDE,Feminino,707,
LAURINHA,Feminino,457,
LAURISA,Feminino,219,
LAURISTELA,Feminino,50,
LAURITA,Masculino,11219,24
LAURO,Masculino,199,40691
LAWRENCE,Masculino,,332
LAYLA,Feminino,5963,25
